Ticker,AAPL,AMGN,AMZN,AXP,BA,BTC-USD,CAT,CRM,CSCO,CVX,DIS,GC=F,GLD,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT,^IRX,^TNX,AAPL,AMGN,AMZN,AXP,BA,BTC-USD,CAT,CRM,CSCO,CVX,DIS,GC=F,GLD,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT,^IRX,^TNX
Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,22.72058678,117.1359024,35.41749954,57.0909996,117.5867615,449.598999,58.0716629,82.70006561,21.60714531,67.89809418,92.66740417,1223.5,116.9800034,132.6381683,106.2306366,84.65655518,96.73687744,87.1710434,50.70033264,32.89287949,97.93947601,103.6281967,40.31672668,46.28598022,49.72345734,1.108760715,62.94028854,88.98258972,92.06716156,114.9037628,73.98646545,30.26380348,19.91074371,0.3149999976,1.870000005,152675200,3053100,65354000,5755900,4656700,65231000,5035400,4932700,25696800,5428200,5667300,5,10487300,3259900,5017500,1769837,4555644,5453800,18935200,9218100,5307400,2224560,10052626,24040200,9921500,458076000,6049800,1756200,1180200,2211300,5846700,9490400,21791700,0,0
2016-05-26,22.90076447,117.1208496,35.74549866,57.02106476,117.9973984,453.3840027,57.6795845,82.48236084,21.59220505,67.71792603,92.6210022,1220.099976,116.5800018,130.9683838,106.9085541,84.26548004,97.2151947,86.82496643,50.32116318,33.12264633,98.36057281,102.9698486,40.18842697,46.08173752,49.59023666,1.120542765,62.73945236,88.11798096,92.11579895,114.5248413,73.93028259,30.45200539,20.01527405,0.275000006,1.822999954,225324800,1808600,48934000,3593500,2586300,65203800,4146400,4757200,19366300,4147200,3852600,199778,5893500,2576100,3996800,2251052,3203793,3973600,9428400,8695800,3716300,1870424,5995084,24335200,9063100,309964000,4622300,1931700,1205200,1499300,4284000,11044000,26081700,0,0
2016-05-27,22.88708115,118.0168839,35.61199951,57.27455902,117.9152603,473.4639893,57.58354568,82.897995,21.60714531,68.064888,93.06642151,1213.800049,115.6200027,131.7612457,106.8208084,84.36878204,97.47026825,86.94801331,50.63068771,33.1893425,97.93154907,102.9576874,40.25257492,46.4635849,49.90106964,1.12667942,62.90167618,89.14757538,92.58609009,115.4032593,74.54792786,30.73126221,19.98701668,0.2980000079,1.850999951,145364800,1364000,44984000,3957100,3043700,164780992,3002100,3139700,16673300,5008900,4589100,63739,8686700,2157000,4025300,1961588,2570127,4647000,10116000,7893900,3222800,1314524,7869222,17721400,8525900,277416000,4322200,1394400,1031200,1833400,4374600,10649500,17321100,0,0
2016-05-28,,,,,,530.039978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181199008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-29,,,,,,526.2329712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148736992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,533.8640137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87958704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,22.77532768,118.9279022,36.13949966,57.48437881,115.1138535,531.3859863,58.0236702,82.83860779,21.70427132,67.3843689,92.07349396,1214.800049,116.0599976,131.719986,105.9149399,83.99981689,98.0442276,86.66347504,50.50686646,33.05592728,96.9859848,102.6101532,40.09577942,47.06747437,49.03963089,1.146807194,62.60040665,88.93369293,92.55365753,115.1190262,73.87413788,30.90126419,19.99549294,0.2829999924,1.833999991,169228800,3204400,72366000,5256000,6894400,138450000,4072600,4484500,28606300,8141800,10396200,6432,8187600,2916100,6366900,3316983,6105084,10104700,15139400,18935200,7995200,2594842,9922988,37653100,14233600,412524000,6705000,1727400,2135700,3634100,8639600,15834500,25170600,0,0
2016-06-01,22.45602608,119.0032425,35.97200012,57.61548996,115.3510971,536.9199829,57.83161545,82.58130646,21.59220505,67.47108459,91.42391205,1211.900024,115.9400024,132.1247101,105.6824646,84.08097839,97.2598114,86.73269653,50.83188248,33.13004684,96.91445923,102.8357086,40.14566803,46.93427277,48.78210831,1.14901638,63.17974854,89.01008606,93.12127686,115.8597107,74.1361618,30.61592102,19.91639328,0.2949999869,1.845999956,116693200,1716400,65262000,3816000,4679600,86061800,2699900,4172400,22268700,4815200,7243900,2717,8399600,2581600,4744300,2480197,2785916,4748900,14031000,8916000,5057200,1468927,7012168,25324800,28409300,387132000,6184100,1047000,1398800,2618000,4507000,10670800,21662700,0,0
2016-06-02,22.28725624,120.3736115,36.41199875,58.0525589,115.7526016,537.9719849,58.91188812,82.37350464,21.72669029,67.07077789,91.60951996,1209.800049,115.6699982,131.5547943,106.1474228,84.51637268,97.8911972,88.04772949,50.92473984,33.14487076,96.98652649,102.4394913,40.49487686,46.60568237,48.56832886,1.157117128,63.30333328,89.22090912,93.14561462,117.1601334,74.81929779,30.82233238,20.04351616,0.2700000107,1.81099999,160766400,2386300,60532000,3052200,4802100,60378200,4615300,3684300,19538200,6714100,4830100,1627,4591600,2257100,3858500,2383153,2764160,7310800,10637600,6693900,4740200,2368678,7645684,22840800,13901700,329208000,5186300,1603500,1130800,4015000,5627500,8721100,19526100,0,0
2016-06-03,22.33286667,119.8615875,36.27700043,57.24833679,116.2362442,569.1939697,60.04820633,81.69069672,21.76404762,67.15751648,91.63735962,1240.099976,118.8799973,128.5731659,105.610321,84.70824432,97.50216675,88.25540161,50.01937485,33.382061,97.13058472,102.6467361,40.36660767,45.99291992,47.60642624,1.140916109,63.70505524,88.90617371,92.94289398,117.8491287,74.80994415,30.91340446,20.02092361,0.2700000107,1.703999996,114019600,2149300,67346000,4352000,5485600,122020000,6619300,2826900,18677700,4957800,6857500,1622,14605100,4329300,4155900,2392056,2435402,6881700,20261700,13434900,4643000,1714466,5697871,23368300,17265800,461076000,6306700,1371600,1087400,3625600,7628000,9500700,19123500,0,0
2016-06-04,,,,,,572.7269897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94925296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-05,,,,,,574.9769897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68874096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,22.49480438,120.6145401,36.33649826,57.64172363,120.3608017,585.5369873,61.15249252,81.96777344,21.74163628,67.4977951,91.66519165,1244.599976,118.9199982,129.7211914,103.5660934,85.26168823,97.40013123,89.03211212,50.51462173,33.62663269,97.65084076,103.6830826,40.74432755,46.29486847,48.36349869,1.135024905,63.93675995,89.66083527,92.70771027,118.977356,75.37142944,30.78590965,20.07176971,0.25,1.72300005,93170000,1897600,54096000,3915200,6996200,72138896,4775100,2585500,16167100,5948200,4986600,1135,9887900,2540400,8051700,2083228,2488120,6349400,13193500,10310600,4901700,1806797,7235392,18243300,13808300,322512000,5292300,2217600,1339200,2959900,7620100,10075600,27054000,0,0
2016-06-07,22.58602333,119.6356888,36.18700027,57.59802246,120.388176,576.5969849,61.46457672,82.27454376,21.71921921,68.9322052,91.26615906,1244.400024,118.8199997,128.1601868,104.1512909,85.12148285,97.78279877,89.00135803,50.34438324,33.58957291,97.57080841,104.1890488,40.62316513,46.26823425,47.69548035,1.137233973,63.5891571,89.77085114,92.91043854,117.9352493,75.42759705,31.41728973,20.06612015,0.2649999857,1.713000059,89638000,1896700,54650000,3779500,4424000,107770000,4235200,2605400,21566600,9807000,5608400,281,4602900,2489700,4434000,2228572,4670390,6417400,9924100,9812600,4562100,2060828,6552515,20866800,13334000,193400000,6327500,1755900,1888800,2943200,5515700,15210900,22090200,0,0
2016-06-08,22.56550407,118.9655991,36.33200073,57.92143631,121.3646011,581.6450195,62.50487518,82.48236084,21.77151299,68.77874756,90.97850037,1259.800049,120.5800018,127.722435,103.886734,85.65280914,98.21005249,89.05519867,50.49140167,33.7600441,97.7388916,104.4999619,41.06504059,46.21494293,48.20316315,1.133552074,63.84406662,90.21994781,93.16329193,120.9150543,76.41023254,31.27766228,20.13674927,0.2349999994,1.70599997,83392400,2476000,44468000,2601100,3883700,80265800,5987800,2344600,17772900,6318100,5466200,406,11661700,2426800,3742400,2725813,3070010,5863800,9428000,7915400,3925900,2015140,8164025,21149400,12068500,234616000,4712600,2028900,1280900,6180800,8860900,10546200,18417000,0,0
2016-06-09,22.72743607,118.0469894,36.38249969,57.44065857,121.4558411,574.6300049,61.74467468,81.86882019,21.77151299,68.59194183,90.79290009,1270.199951,121.25,126.5083466,103.6542816,86.49406433,97.84016418,89.97805786,50.10449219,33.91569138,98.28314972,103.713562,40.75145721,45.84195709,48.93350983,1.163008094,64.24573517,89.52640533,93.16329193,121.156189,76.04524994,31.53870583,20.08307457,0.2399999946,1.679999948,106405600,2383200,43406000,3883800,3811200,71301000,3784600,1852100,18349900,4247500,5379400,381,12174000,2711700,3450500,2957629,2114803,7375500,10817800,8042900,4583400,2641725,9670630,20305700,11609800,472168000,6144900,1359900,918800,3682400,6670900,9790700,18209700,0,0
2016-06-10,22.54041481,116.5410919,35.89550018,56.79379654,119.6672974,577.4699707,60.84042358,80.9781723,21.68933296,68.03820038,90.3289032,1273.400024,121.7399979,123.7992706,103.277504,86.10295105,97.17057037,89.98573303,49.40031815,34.08615494,97.93901825,102.7564697,40.48777008,45.71761322,49.08491135,1.134043455,64.26894379,89.22699738,92.82889557,119.9160538,75.03456116,31.97581863,20.09719467,0.2399999946,1.639000058,126851600,2626100,68514000,3939100,3828600,66991900,4879500,2322100,18244200,8108400,7204400,397,13940000,4335700,3926000,3611678,3264148,6067400,16678400,12357000,4347400,2539586,9989222,25833200,12183600,400024000,6840800,1693800,1203600,2805800,7859900,15629000,22534200,0,0
2016-06-11,,,,,,606.7269897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82357000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-12,,,,,,672.7839966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277084992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13,22.20058632,115.2610626,35.76200104,55.65738297,118.554039,704.3759766,60.20026398,80.64172363,21.54737663,68.11824036,90.54234314,1284.400024,122.6399994,122.7585754,102.4758453,84.95913696,96.47541046,89.81654358,48.95925522,33.69779205,98.44326782,101.8847275,40.31532288,44.52760696,48.90678787,1.148525715,63.78227234,89.04371643,92.16822052,118.9256516,73.36878967,31.91511345,19.92487144,0.2450000048,1.616000056,152082000,2340300,67044000,5883400,3645000,243295008,4086700,4618100,17137000,6360100,8766300,328,12594200,3385800,4830900,2670502,3776478,7940900,14314900,10613500,5436700,2547360,6502630,83217800,8582200,475588000,6167400,1902600,1363400,2804300,10424600,12394200,23722800,0,0
2016-06-14,22.22795486,115.1932983,35.96500015,53.38459396,119.0832901,685.559021,59.9041481,80.2458725,21.63703346,67.57115173,91.31256104,1285.599976,122.7699966,120.7432632,100.3995438,85.23957062,96.33514404,90.07034302,48.038414,33.63804245,98.05905914,102.1773224,40.41591644,44.25231934,48.20316315,1.150734782,64.38479614,89.25754547,91.80117798,118.7361832,73.52788544,32.17009354,20.04351616,0.2630000114,1.610999942,127727600,2115200,50138000,12323200,3717000,186694000,4058400,3540300,19279700,6924000,6125700,554,11651700,5069600,7303500,2285775,2997627,6378400,19509300,11298200,6351400,2417594,9006722,42577100,9585600,298344000,6868600,2088600,1530100,2970700,7891700,10735900,27199200,0,0
2016-06-15,22.15497208,114.3726196,35.71300125,53.69054031,118.7730408,694.4689941,60.0722084,81.13650513,21.40542793,67.13748932,91.19192505,1285.800049,123.6800003,120.7184906,101.4336777,85.24693298,96.09280396,89.52433014,47.95329666,33.6156311,97.85095978,102.2931824,40.3009491,44.12798309,48.37238693,1.162517428,64.07579803,88.8817749,91.1975708,118.7491302,73.15354156,32.07902145,20.09154129,0.2549999952,1.595999956,117780800,2443700,54188000,5979900,3324800,99223800,3802000,3574400,30738600,5627000,6663200,162,15053000,2981400,5140000,3210590,2364378,6371400,16982100,8360400,4168100,2026263,8015942,33757600,7498400,301036000,7082200,2355300,1174600,2369400,7424000,10289000,24051000,0,0
2016-06-16,22.24848557,114.6737976,35.87549973,54.1363678,118.0521317,766.3079834,60.0082016,80.7901535,21.56979179,67.43106079,91.29399872,1296.099976,122.3799973,121.1067047,102.0990601,85.44618988,96.33514404,89.70120239,48.14674377,33.83969879,98.0270462,103.5916214,41.31403351,44.74962997,47.62422562,1.167180538,64.43115234,88.76565552,91.96430206,119.9603653,73.32198334,32.45542526,20.14239883,0.2450000048,1.56400001,125307200,2321700,61960000,5543600,4066100,271633984,4064800,3045000,17504100,8043000,7129700,251,26635000,3499200,4431800,2386603,2561759,6664300,16791200,11305400,3931800,3147992,23110706,31188600,14456500,246456000,6630100,1538700,1143000,3176100,9650800,11914500,20115600,0,0
2016-06-17,21.74215508,112.6558533,35.31949997,54.07516479,118.4627762,748.9089966,60.76041794,79.66201019,21.62955475,67.76464844,91.86934662,1292.5,123.9499969,120.2890854,101.9226913,85.54211426,96.92821503,88.80910492,48.19317627,33.45132828,97.86698151,102.988121,40.15725327,44.51873016,47.83798981,1.146807194,64.21487427,88.08434296,91.23838806,119.1211777,72.04924774,32.64969254,20.04351616,0.2479999959,1.618000031,244032800,4681500,117956000,6521500,6739600,363320992,5442000,5691300,32333500,8762200,8959400,129,15573800,4296500,7541900,3626924,4878439,10702200,15751500,20805400,8331400,4123808,18323651,45710500,11007100,471000000,11741700,2236200,2102200,4430900,14602200,18836300,54177900,0,0
2016-06-18,,,,,,756.2269897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252718000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-19,,,,,,763.7810059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136184992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-20,21.68969917,113.4313965,35.70050049,54.45980835,121.1364288,737.2260132,61.16051102,80.37452698,21.51748466,68.45850372,92.39830017,1290,123.2099991,122.0317764,102.3074799,86.38336182,97.96130371,89.62431335,48.26280975,33.5932312,98.7874527,104.3841095,40.33687592,44.46544266,48.41691208,1.167426348,64.14531708,88.46628571,91.85009003,119.8392334,72.37680817,32.63755417,20.08589363,0.2479999959,1.669999957,137647600,3250500,73544000,4289100,4331900,174511008,4090800,3448300,22100800,6627000,8268600,153,11866200,3338900,3880300,3224390,3736417,5588200,12213200,10712400,5951000,2586709,9116238,35607900,8429400,293768000,6164300,1625700,1171200,3731700,9957500,14344300,21427500,0,0
2016-06-21,21.87444115,112.5052719,35.79100037,54.45106125,120.0140686,666.6519775,61.20851517,80.78025818,21.49508095,68.87882233,91.70230865,1270.5,120.8399963,122.5273514,102.4036789,86.56047058,98.2419281,89.347435,48.71163177,33.70526123,98.15511322,104.4694672,40.41591644,45.46008682,48.78211594,1.160307884,64.43115234,87.83690643,91.93980408,119.5537796,72.3674469,32.84396362,20.18759537,0.2649999857,1.697000027,142185600,2622200,42750000,3360600,2841100,309944000,3292100,3184200,19098600,4938700,5202500,134,14585600,2424600,3600900,2581248,2887274,5493500,11611600,7919400,4749000,2259364,6710344,34097800,8278200,212508000,6594700,1407600,1056100,2021400,9201000,11893000,20024400,0,0
2016-06-22,21.7923336,112.7989273,35.52999878,54.15385818,120.2421799,596.1160278,61.16051102,79.78077698,21.4577198,68.24501038,91.67446899,1268,120.9000015,122.3539276,102.2914581,86.02176666,97.52131653,89.5627594,48.52592087,33.5036087,96.54627991,104.3841095,40.98353195,45.2824707,48.60396576,1.159325957,64.55472565,88.57624817,91.21390533,119.302803,71.61878204,32.80147552,20.26952553,0.2680000067,1.684999943,116876400,4470100,45210000,3462800,2640800,266392992,3056800,4222600,18273300,4866400,4948900,53,7861000,2487600,3723700,2443361,2964050,5833800,12643500,10738900,6578900,1638042,13076420,28816800,7019600,202620000,4940100,1638000,1565800,2375200,9626700,12959200,25372500,0,0
2016-06-23,21.91778183,114.6512375,36.10400009,55.29024506,121.8664856,623.9769897,62.59291077,81.42350006,21.83128548,69.67942047,91.88790131,1261.199951,120.1100006,126.0870895,102.8445969,86.57523346,99.070961,90.27030945,49.56282043,33.66792679,97.01850891,106.1398087,41.44337082,46.09949493,48.20316315,1.190254092,65.04911041,88.27378082,92.86151886,120.4188919,73.20967865,33.19001007,20.36839104,0.275000006,1.738999963,128960800,3000400,56500000,3624600,4113900,253462000,3600800,2777100,19415600,5593600,5826100,218,10704900,2940500,4784500,2234136,4151992,6775900,16583600,9655300,3832800,2417834,7302883,29028800,11219800,297880000,7361300,3021300,1132500,2646800,13566200,12329900,20910600,0,0
2016-06-24,21.30197716,110.269043,34.94800186,52.50169373,115.4514771,665.2990112,58.43975449,77.64326477,20.73300171,67.98480988,88.82559204,1320,126,117.1670074,101.3294678,83.37254333,93.48446655,88.92444611,46.11934662,32.80905151,95.60176849,103.0978165,40.15005493,44.25231934,46.84042358,1.122506499,63.54282761,86.691185,90.55323792,118.7751236,70.23377228,33.04430771,20.32884407,0.2380000055,1.578999996,301245600,4919200,152650000,10798700,9707300,224316992,12179500,6815700,44408900,11481400,15079900,694,35782900,9442200,8979800,4076979,9500609,13939500,44108700,26003700,6985900,5462730,18087013,133503000,18481200,1017684000,12401100,5037300,2424000,4475100,18375000,43842700,45361200,0,0
2016-06-25,,,,,,665.1229858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126656000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-26,,,,,,629.3670044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27,20.99180603,108.8610382,34.56800079,50.41246796,111.965683,655.2750244,57.11942291,75.27815247,20.40425873,66.95736694,87.58211517,1322.5,126.6800003,115.2260742,99.94258881,82.25088501,91.51391602,89.63198853,44.5794487,32.69701004,93.08850098,101.9212952,39.74050522,43.0090332,46.21695709,1.11047864,62.74718094,85.64324188,90.00675201,118.6193314,68.63349915,33.23251724,20.19889259,0.2349999994,1.460000038,181958400,4176700,111360000,7567600,6169000,122134000,7337400,6020700,29973100,8248700,9438400,92,21228800,7381000,5656900,4332277,5248723,10877400,37300700,15779500,14150500,3042744,13721778,50216300,15265700,449088000,9601800,2813400,1868900,3996200,16318400,22570200,33910200,0,0
2016-06-28,21.34531593,111.7523117,35.39749908,50.61352158,113.0515594,647.0009766,58.03166199,76.74272919,20.76287842,67.80467987,89.13182068,1315.300049,125.3199997,117.6212921,102.2353516,84.16954041,92.91689301,90.92398834,46.05744171,32.99576187,94.84939575,103.3843536,39.93451691,43.90596008,47.2857666,1.12667942,63.69731522,88.61904907,93.08988953,120.003624,70.33670807,33.28108978,20.20171928,0.2599999905,1.460999966,161779600,4348000,80740000,8294300,4438100,138384992,4743700,4781100,24646900,7171100,7143100,1072,16001500,5041500,5385000,4055389,4181594,10089600,29088700,16509800,6173000,2675811,13372585,38140700,20837800,381920000,9257100,3028800,2062600,4160200,14815200,17780600,25683600,0,0
2016-06-29,21.53005219,113.0172882,35.77999878,52.38821411,115.8803558,639.8900146,59.40003586,78.17763519,21.11404037,68.99892426,89.9948349,1323.900024,125.8399963,120.1734009,102.1070862,84.46472168,94.67701721,91.76993561,47.35746384,33.18993759,95.64181519,104.5609207,40.99071884,44.88283157,49.10273361,1.145088673,64.81739044,88.72595978,95.27584076,121.5694962,71.81533051,33.42677689,20.4700985,0.2549999952,1.476999998,146124000,3771100,61402000,6281100,4916700,142456000,4015400,5493600,25593000,8887500,6563600,414,12218400,3804100,5782100,4470165,3522614,8341500,21483000,12250900,5020400,2265344,10284862,31304000,36084800,318932000,7927500,1894500,2190900,3704500,12178100,18184100,21044100,0,0
2016-06-30,21.80374336,114.5608292,35.78099823,53.38096619,118.5084076,673.3369751,60.66439056,78.58337402,21.43530846,69.93963623,90.7743454,1318.400024,126.4700012,122.7173004,102.3636093,85.8372879,96.79427338,93.28494263,48.08484268,33.85463715,96.32215118,106.7555084,41.39308548,45.44231033,49.16508865,1.153925538,65.40445709,89.72196198,97.09473419,122.1578293,69.41024017,33.90031052,20.6282959,0.2479999959,1.488000035,143345600,3480700,57102000,8535400,4110800,138980000,4695500,4644300,25184400,7649700,7189500,560,15981600,4528600,6642000,3758914,4149587,11559900,21343600,16056500,4808100,2929482,9723030,28527800,17350500,430940000,10969300,1875300,2584300,4730800,24877300,22143300,26140800,0,0
2016-07-01,21.86988068,116.1646194,36.2840004,53.31946945,118.344162,676.2960205,61.17651749,78.99900055,21.51748466,69.48596191,90.96920776,1336.699951,128.4100037,122.4447479,103.9108276,85.9701004,97.1578064,93.27722931,47.77288818,33.69779205,96.37017822,107.0115662,41.63018036,45.43344498,49.53025818,1.145334721,65.48940277,89.7616806,96.93974304,121.8636398,69.70035553,34.13708496,20.56897354,0.2430000007,1.45599997,104106000,2758100,58408000,4166500,3247900,134431008,4630100,2967300,20901300,6117800,5681600,137,14940700,3096800,5645200,2485094,2780582,7051400,14217800,11799700,3798100,2309356,8245978,21400400,9285100,218488000,9531100,1322400,1353400,2882500,13821400,16092300,22916400,0,0
